is_late_delivery,order_id,product_id,customer_id,customer_segment,sales,quantity,profit,shipping_mode,market,lead_time,order_processing_days,avg_order_value_30d,num_orders_30d,avg_lead_time_by_mode,late_delivery_rate_by_mode,is_high_value,is_bulk_order,is_profitable,profit_margin,day_of_week,month,quarter,year,feature_extraction_date,order_date,shipment_date,avg_shipping_cost,avg_defect_rate,max_defect_rate,department,class
1,51613,905,4387,Consumer,24.98999977,1,5.400000095,Second Class,LATAM,10,4,102.986001966,5,10.0,0.7666666666666667,0,0,1,0.216,2,1,1,2017,2026-05-15,2017-01-23,2017-01-27,0.0,0.0,0.0,Outdoors,Small Value-Large Number
1,51613,1014,4387,Consumer,199.9199982,4,62.61000061,Second Class,LATAM,10,4,119.141668005,6,10.0,0.7666666666666667,0,0,1,0.313,2,1,1,2017,2026-05-15,2017-01-23,2017-01-27,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,57456,977,4387,Consumer,89.97000122,3,23.07999992,Standard Class,LATAM,10,2,114.97428703571428,7,10.0,0.5666666666666667,0,0,1,0.257,3,4,2,2017,2026-05-15,2017-04-18,2017-04-20,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,11798,502,4388,Consumer,150.0,3,18.55999947,Standard Class,Europe,10,4,150.0,1,10.0,0.2,0,0,1,0.124,2,6,2,2015,2026-05-15,2015-06-22,2015-06-26,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,11798,1004,4388,Consumer,399.980011,1,131.1900024,Standard Class,Europe,10,4,274.9900055,2,10.0,0.2,1,0,1,0.328,2,6,2,2015,2026-05-15,2015-06-22,2015-06-26,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,26462,1014,4388,Consumer,149.9400024,3,0.0,Second Class,Pacific Asia,10,3,233.30667113333334,3,10.0,0.8666666666666667,0,0,0,0.0,6,1,1,2016,2026-05-15,2016-01-22,2016-01-25,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,42814,44,4388,Consumer,299.9500122,5,39.11000061,Second Class,Africa,10,5,249.9675064,4,10.0,0.7333333333333333,0,0,1,0.13,6,9,3,2016,2026-05-15,2016-09-16,2016-09-21,0.0,0.0,0.0,Fitness,Small Value-Large Number
1,42814,502,4388,Consumer,200.0,4,60.84000015,Second Class,Africa,10,5,239.97400512,5,10.0,0.7666666666666667,0,0,1,0.304,6,9,3,2016,2026-05-15,2016-09-16,2016-09-21,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,49921,191,4388,Consumer,99.98999786,1,30.75,Standard Class,Africa,10,2,216.64333724333332,6,10.0,0.0,0,0,1,0.308,5,12,4,2016,2026-05-15,2016-12-29,2016-12-31,0.0,0.0,0.0,Footwear,High Value-Small Number
0,49921,502,4388,Consumer,50.0,1,23.27000046,Standard Class,Africa,10,2,192.8371462085714,7,10.0,0.0,0,0,1,0.465,5,12,4,2016,2026-05-15,2016-12-29,2016-12-31,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,49921,1004,4388,Consumer,399.980011,1,112.2099991,Standard Class,Africa,10,2,218.7300043075,8,10.0,0.0,1,0,1,0.281,5,12,4,2016,2026-05-15,2016-12-29,2016-12-31,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,13412,502,4390,Consumer,50.0,1,13.85999966,Standard Class,Europe,10,3,50.0,1,10.0,0.3333333333333333,0,0,1,0.277,4,7,3,2015,2026-05-15,2015-07-15,2015-07-18,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,14087,403,4390,Consumer,129.9900055,1,35.38999939,Standard Class,Europe,10,3,89.99500275,2,10.0,0.3333333333333333,0,0,1,0.272,7,7,3,2015,2026-05-15,2015-07-25,2015-07-28,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,14087,1073,4390,Consumer,199.9900055,1,45.75999832,Standard Class,Europe,10,3,126.66000366666667,3,10.0,0.3,0,0,1,0.229,7,7,3,2015,2026-05-15,2015-07-25,2015-07-28,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,15667,365,4390,Consumer,59.99000168,1,3.0,Standard Class,Europe,10,3,109.99250316999999,4,10.0,0.36666666666666664,0,0,1,0.05,2,8,3,2015,2026-05-15,2015-08-17,2015-08-20,0.0,0.0,0.0,Apparel,High Value-Small Number
0,15667,403,4390,Consumer,129.9900055,1,55.40999985,Standard Class,Europe,10,3,113.99200363599998,5,10.0,0.36666666666666664,0,0,1,0.426,2,8,3,2015,2026-05-15,2015-08-17,2015-08-20,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,15667,1004,4390,Consumer,399.980011,1,34.79999924,Standard Class,Europe,10,3,161.65667152999998,6,10.0,0.36666666666666664,1,0,1,0.087,2,8,3,2015,2026-05-15,2015-08-17,2015-08-20,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,33003,502,4390,Consumer,100.0,2,27.71999931,Standard Class,USCA,10,4,152.84857559714283,7,10.0,0.0,0,0,1,0.277,3,4,2,2016,2026-05-15,2016-04-26,2016-04-30,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,53415,1073,4390,Consumer,199.9900055,1,70.40000153,First Class,LATAM,10,2,158.74125433499998,8,10.0,0.9,0,0,1,0.352,7,2,1,2017,2026-05-15,2017-02-18,2017-02-20,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,5256,365,4391,Consumer,239.9600067,4,100.3000031,Second Class,LATAM,10,2,239.9600067,1,10.0,0.5,0,0,1,0.418,4,3,1,2015,2026-05-15,2015-03-18,2015-03-20,0.0,0.0,0.0,Apparel,High Value-Small Number
0,5256,502,4391,Consumer,50.0,1,11.21000004,Second Class,LATAM,10,2,144.98000335,2,10.0,0.4666666666666667,0,0,1,0.224,4,3,1,2015,2026-05-15,2015-03-18,2015-03-20,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,5256,1073,4391,Consumer,199.9900055,1,16.39999962,Second Class,LATAM,10,2,163.31667073333332,3,10.0,0.4666666666666667,0,0,1,0.082,4,3,1,2015,2026-05-15,2015-03-18,2015-03-20,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,9075,365,4391,Consumer,299.9500122,5,55.27000046,First Class,LATAM,10,2,197.4750061,4,10.0,0.9666666666666667,0,0,1,0.184,4,5,2,2015,2026-05-15,2015-05-13,2015-05-15,0.0,0.0,0.0,Apparel,High Value-Small Number
1,9075,1073,4391,Consumer,199.9900055,1,82.3199997,First Class,LATAM,10,2,197.97800597999998,5,10.0,0.9666666666666667,0,0,1,0.412,4,5,2,2015,2026-05-15,2015-05-13,2015-05-15,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,8078,502,4392,Consumer,150.0,3,52.5,First Class,LATAM,10,2,150.0,1,10.0,0.9666666666666667,0,0,1,0.35,3,4,2,2015,2026-05-15,2015-04-28,2015-04-30,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,8078,957,4392,Consumer,299.980011,1,117.4400024,First Class,LATAM,10,2,224.9900055,2,10.0,0.9666666666666667,0,0,1,0.391,3,4,2,2015,2026-05-15,2015-04-28,2015-04-30,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,18397,365,4392,Consumer,179.9700012,3,72.01999664,Second Class,Europe,10,3,209.98333739999998,3,10.0,0.5666666666666667,0,0,1,0.4,7,9,3,2015,2026-05-15,2015-09-26,2015-09-29,0.0,0.0,0.0,Apparel,High Value-Small Number
1,49220,365,4392,Consumer,119.9800034,2,5.460000038,Standard Class,Pacific Asia,10,6,187.48250389999998,4,10.0,0.3333333333333333,0,0,1,0.046,2,12,4,2016,2026-05-15,2016-12-19,2016-12-25,0.0,0.0,0.0,Apparel,High Value-Small Number
1,49220,627,4392,Consumer,39.99000168,1,9.880000114,Standard Class,Pacific Asia,10,6,157.98400345599998,5,10.0,0.3333333333333333,0,0,1,0.247,2,12,4,2016,2026-05-15,2016-12-19,2016-12-25,0.0,0.0,0.0,Golf,Small Value-Large Number
1,49220,1004,4392,Consumer,399.980011,1,174.8300018,Standard Class,Pacific Asia,10,6,198.31667137999997,6,10.0,0.36666666666666664,1,0,1,0.437,2,12,4,2016,2026-05-15,2016-12-19,2016-12-25,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,53261,365,4392,Consumer,119.9800034,2,55.29000092,Second Class,LATAM,10,2,187.12571881142853,7,10.0,0.6333333333333333,0,0,1,0.461,5,2,1,2017,2026-05-15,2017-02-16,2017-02-18,0.0,0.0,0.0,Apparel,High Value-Small Number
0,53261,502,4392,Consumer,100.0,2,29.87999916,Second Class,LATAM,10,2,176.23500395999997,8,10.0,0.6333333333333333,0,0,1,0.299,5,2,1,2017,2026-05-15,2017-02-16,2017-02-18,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,53261,564,4392,Consumer,90.0,3,44.09999847,Second Class,LATAM,10,2,166.65333685333331,9,10.0,0.6333333333333333,0,0,1,0.49,5,2,1,2017,2026-05-15,2017-02-16,2017-02-18,0.0,0.0,0.0,Golf,Small Value-Large Number
1,22229,502,4394,Consumer,50.0,1,15.93000031,Standard Class,Pacific Asia,10,5,50.0,1,10.0,0.36666666666666664,0,0,1,0.319,7,11,4,2015,2026-05-15,2015-11-21,2015-11-26,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,22229,957,4394,Consumer,299.980011,1,78.11000061,Standard Class,Pacific Asia,10,5,174.9900055,2,10.0,0.4,0,0,1,0.26,7,11,4,2015,2026-05-15,2015-11-21,2015-11-26,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,22229,1014,4394,Consumer,199.9199982,4,22.13999939,Standard Class,Pacific Asia,10,5,183.30000306666668,3,10.0,0.43333333333333335,0,0,1,0.111,7,11,4,2015,2026-05-15,2015-11-21,2015-11-26,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,28623,116,4394,Consumer,44.99000168,1,17.28000069,Standard Class,Pacific Asia,10,4,148.72250272,4,10.0,0.43333333333333335,0,0,1,0.384,2,2,1,2016,2026-05-15,2016-02-22,2016-02-26,0.0,0.0,0.0,Fitness,Small Value-Large Number
0,28623,1004,4394,Consumer,399.980011,1,-20.90999985,Standard Class,Pacific Asia,10,4,198.97400437599998,5,10.0,0.43333333333333335,1,0,0,-0.052,2,2,1,2016,2026-05-15,2016-02-22,2016-02-26,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,28623,1073,4394,Consumer,199.9900055,1,-254.9900055,Standard Class,Pacific Asia,10,4,199.14333789666668,6,10.0,0.43333333333333335,0,0,0,-1.275,2,2,1,2016,2026-05-15,2016-02-22,2016-02-26,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,59810,191,4394,Consumer,399.9599915,4,161.8999939,Standard Class,LATAM,10,6,227.83143126857144,7,10.0,0.4666666666666667,1,0,1,0.405,3,5,2,2017,2026-05-15,2017-05-23,2017-05-29,0.0,0.0,0.0,Footwear,High Value-Small Number
1,59810,652,4394,Consumer,129.9900055,1,45.38999939,Standard Class,LATAM,10,6,215.60125304750002,8,10.0,0.5,0,0,1,0.349,3,5,2,2017,2026-05-15,2017-05-23,2017-05-29,0.0,0.0,0.0,Outdoors,Small Value-Large Number
1,59810,1073,4394,Consumer,199.9900055,1,-42.72000122,Standard Class,LATAM,10,6,213.8666699866667,9,10.0,0.5333333333333333,0,0,0,-0.214,3,5,2,2017,2026-05-15,2017-05-23,2017-05-29,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,59903,191,4394,Consumer,199.9799957,2,-128.8399963,Standard Class,LATAM,10,4,212.47800255800001,10,10.0,0.4,0,0,0,-0.644,4,5,2,2017,2026-05-15,2017-05-24,2017-05-28,0.0,0.0,0.0,Footwear,High Value-Small Number
0,59903,502,4394,Consumer,100.0,2,40.02000046,Standard Class,LATAM,10,4,202.25272959818184,11,10.0,0.36666666666666664,0,0,1,0.4,4,5,2,2017,2026-05-15,2017-05-24,2017-05-28,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,59903,1004,4394,Consumer,399.980011,1,139.6699982,Standard Class,LATAM,10,4,218.73000304833337,12,10.0,0.3333333333333333,1,0,1,0.349,4,5,2,2017,2026-05-15,2017-05-24,2017-05-28,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,59903,1014,4394,Consumer,199.9199982,4,16.72999954,Standard Class,LATAM,10,4,217.28307959846157,13,10.0,0.3333333333333333,0,0,1,0.084,4,5,2,2017,2026-05-15,2017-05-24,2017-05-28,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,61527,78,4394,Consumer,299.9700012,3,128.3300018,Standard Class,LATAM,10,3,223.18928828428574,14,10.0,0.5666666666666667,0,0,1,0.428,7,6,2,2017,2026-05-15,2017-06-17,2017-06-20,0.0,0.0,0.0,Fitness,Small Value-Large Number
0,61527,502,4394,Consumer,100.0,2,28.12999916,Standard Class,LATAM,10,3,214.97666906533334,15,10.0,0.5333333333333333,0,0,1,0.281,7,6,2,2017,2026-05-15,2017-06-17,2017-06-20,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,61527,730,4394,Consumer,320.0,4,-4.480000019,Standard Class,LATAM,10,3,221.54062724875,16,10.0,0.5,1,0,0,-0.014,7,6,2,2017,2026-05-15,2017-06-17,2017-06-20,0.0,0.0,0.0,Outdoors,Small Value-Large Number
0,61527,1004,4394,Consumer,399.980011,1,165.4299927,Standard Class,LATAM,10,3,232.03706158705884,17,10.0,0.4666666666666667,1,0,1,0.414,7,6,2,2017,2026-05-15,2017-06-17,2017-06-20,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,61527,1014,4394,Consumer,249.8999939,5,-59.47999954,Standard Class,LATAM,10,3,233.02944671555557,18,10.0,0.43333333333333335,0,0,0,-0.238,7,6,2,2017,2026-05-15,2017-06-17,2017-06-20,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,62136,403,4394,Consumer,129.9900055,1,27.35000038,First Class,Europe,10,2,227.6063182305263,19,10.0,1.0,0,0,1,0.21,2,6,2,2017,2026-05-15,2017-06-26,2017-06-28,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
1,62136,502,4394,Consumer,250.0,5,107.8000031,First Class,Europe,10,2,228.726002319,20,10.0,1.0,0,0,1,0.431,2,6,2,2017,2026-05-15,2017-06-26,2017-06-28,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,1593,134,4395,Consumer,100.0,4,30.0,Standard Class,LATAM,10,4,100.0,1,10.0,0.3333333333333333,0,0,1,0.3,7,1,1,2015,2026-05-15,2015-01-24,2015-01-28,0.0,0.0,0.0,Fitness,Small Value-Large Number
0,1593,278,4395,Consumer,89.98000336,2,35.27000046,Standard Class,LATAM,10,4,94.99000168,2,10.0,0.3,0,0,1,0.392,7,1,1,2015,2026-05-15,2015-01-24,2015-01-28,0.0,0.0,0.0,Footwear,Small Value-Large Number
0,1593,365,4395,Consumer,299.9500122,5,78.73999786,Standard Class,LATAM,10,4,163.31000518666667,3,10.0,0.26666666666666666,0,0,1,0.263,7,1,1,2015,2026-05-15,2015-01-24,2015-01-28,0.0,0.0,0.0,Apparel,High Value-Small Number
0,1593,728,4395,Consumer,195.0,3,65.51999664,Standard Class,LATAM,10,4,171.23250389,4,10.0,0.26666666666666666,0,0,1,0.336,7,1,1,2015,2026-05-15,2015-01-24,2015-01-28,0.0,0.0,0.0,Outdoors,Small Value-Large Number
0,1593,1014,4395,Consumer,249.8999939,5,118.75,Standard Class,LATAM,10,4,186.966001892,5,10.0,0.26666666666666666,0,0,1,0.475,7,1,1,2015,2026-05-15,2015-01-24,2015-01-28,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,53743,191,4395,Consumer,199.9799957,2,13.19999981,First Class,LATAM,10,2,189.13500086,6,10.0,0.8333333333333334,0,0,1,0.066,5,2,1,2017,2026-05-15,2017-02-23,2017-02-25,0.0,0.0,0.0,Footwear,High Value-Small Number
1,53743,502,4395,Consumer,50.0,1,3.079999924,First Class,LATAM,10,2,169.25857216571427,7,10.0,0.8333333333333334,0,0,1,0.062,5,2,1,2017,2026-05-15,2017-02-23,2017-02-25,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,53743,957,4395,Consumer,299.980011,1,89.23999786,First Class,LATAM,10,2,185.59875202,8,10.0,0.8333333333333334,0,0,1,0.297,5,2,1,2017,2026-05-15,2017-02-23,2017-02-25,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,53743,1004,4395,Consumer,399.980011,1,122.6900024,First Class,LATAM,10,2,209.4188919066667,9,10.0,0.8333333333333334,1,0,1,0.307,5,2,1,2017,2026-05-15,2017-02-23,2017-02-25,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,21847,771,4396,Consumer,199.9499969,5,45.22999954,Standard Class,Pacific Asia,10,3,199.9499969,1,10.0,0.36666666666666664,0,0,1,0.226,1,11,4,2015,2026-05-15,2015-11-15,2015-11-18,0.0,0.0,0.0,Outdoors,Small Value-Large Number
0,21847,957,4396,Consumer,299.980011,1,99.73999786,Standard Class,Pacific Asia,10,3,249.96500394999998,2,10.0,0.36666666666666664,0,0,1,0.332,1,11,4,2015,2026-05-15,2015-11-15,2015-11-18,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,21847,1004,4396,Consumer,399.980011,1,133.8399963,Standard Class,Pacific Asia,10,3,299.97000629999997,3,10.0,0.36666666666666664,1,0,1,0.335,1,11,4,2015,2026-05-15,2015-11-15,2015-11-18,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,36763,627,4396,Consumer,79.98000336,2,-56.31000137,Standard Class,USCA,10,4,244.97250556499998,4,10.0,0.23333333333333334,0,0,0,-0.704,2,6,2,2016,2026-05-15,2016-06-20,2016-06-24,0.0,0.0,0.0,Golf,Small Value-Large Number
0,36763,1004,4396,Consumer,399.980011,1,125.4300003,Standard Class,USCA,10,4,275.97400665199996,5,10.0,0.23333333333333334,1,0,1,0.314,2,6,2,2016,2026-05-15,2016-06-20,2016-06-24,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,36763,1073,4396,Consumer,199.9900055,1,44.27999878,Standard Class,USCA,10,4,263.31000646,6,10.0,0.23333333333333334,0,0,1,0.221,2,6,2,2016,2026-05-15,2016-06-20,2016-06-24,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,23734,191,4397,Consumer,299.9700012,3,100.3099976,Standard Class,Pacific Asia,10,5,299.9700012,1,10.0,0.43333333333333335,0,0,1,0.334,1,12,4,2015,2026-05-15,2015-12-13,2015-12-18,0.0,0.0,0.0,Footwear,High Value-Small Number
1,23734,365,4397,Consumer,239.9600067,4,30.5699997,Standard Class,Pacific Asia,10,5,269.96500395,2,10.0,0.4666666666666667,0,0,1,0.127,1,12,4,2015,2026-05-15,2015-12-13,2015-12-18,0.0,0.0,0.0,Apparel,High Value-Small Number
1,23734,502,4397,Consumer,200.0,4,-133.0,Standard Class,Pacific Asia,10,5,246.64333596666665,3,10.0,0.5,0,0,0,-0.665,1,12,4,2015,2026-05-15,2015-12-13,2015-12-18,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,23734,1004,4397,Consumer,399.980011,1,30.0,Standard Class,Pacific Asia,10,5,284.977504725,4,10.0,0.5333333333333333,1,0,1,0.075,1,12,4,2015,2026-05-15,2015-12-13,2015-12-18,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,28473,365,4397,Consumer,119.9800034,2,34.79000092,Standard Class,Pacific Asia,10,4,251.97800446000002,5,10.0,0.43333333333333335,0,0,1,0.29,7,2,1,2016,2026-05-15,2016-02-20,2016-02-24,0.0,0.0,0.0,Apparel,High Value-Small Number
0,28473,502,4397,Consumer,50.0,1,22.30999947,Standard Class,Pacific Asia,10,4,218.31500371666667,6,10.0,0.43333333333333335,0,0,1,0.446,7,2,1,2016,2026-05-15,2016-02-20,2016-02-24,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,28473,1073,4397,Consumer,199.9900055,1,73.5,Standard Class,Pacific Asia,10,4,215.69714682857145,7,10.0,0.43333333333333335,0,0,1,0.368,7,2,1,2016,2026-05-15,2016-02-20,2016-02-24,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,59559,295,4397,Consumer,99.94999695,1,23.77000046,Second Class,LATAM,10,5,201.22875309375002,8,10.0,0.9333333333333333,0,0,1,0.238,6,5,2,2017,2026-05-15,2017-05-19,2017-05-24,0.0,0.0,0.0,Outdoors,Small Value-Large Number
1,59559,502,4397,Consumer,250.0,5,59.06000137,Second Class,LATAM,10,5,206.6477805277778,9,10.0,0.9666666666666667,0,0,1,0.236,6,5,2,2017,2026-05-15,2017-05-19,2017-05-24,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,17617,93,4398,Consumer,74.97000122,3,31.30999947,Standard Class,Europe,10,3,74.97000122,1,10.0,0.36666666666666664,0,0,1,0.418,3,9,3,2015,2026-05-15,2015-09-15,2015-09-18,0.0,0.0,0.0,Fitness,Small Value-Large Number
0,17617,365,4398,Consumer,179.9700012,3,-113.4400024,Standard Class,Europe,10,3,127.47000121,2,10.0,0.36666666666666664,0,0,0,-0.63,3,9,3,2015,2026-05-15,2015-09-15,2015-09-18,0.0,0.0,0.0,Apparel,High Value-Small Number
0,17617,885,4398,Consumer,24.98999977,1,9.800000191,Standard Class,Europe,10,3,93.31000073000001,3,10.0,0.36666666666666664,0,0,1,0.392,3,9,3,2015,2026-05-15,2015-09-15,2015-09-18,0.0,0.0,0.0,Outdoors,Small Value-Large Number
0,17617,957,4398,Consumer,299.980011,1,-183.1600037,Standard Class,Europe,10,3,144.9775032975,4,10.0,0.3333333333333333,0,0,0,-0.611,3,9,3,2015,2026-05-15,2015-09-15,2015-09-18,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,17617,1073,4398,Consumer,199.9900055,1,54.45000076,Standard Class,Europe,10,3,155.980003738,5,10.0,0.3,0,0,1,0.272,3,9,3,2015,2026-05-15,2015-09-15,2015-09-18,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,34752,365,4398,Consumer,59.99000168,1,24.53000069,Second Class,USCA,10,3,139.98167006166668,6,10.0,0.8,0,0,1,0.409,1,5,2,2016,2026-05-15,2016-05-22,2016-05-25,0.0,0.0,0.0,Apparel,High Value-Small Number
1,26714,365,4399,Consumer,59.99000168,1,13.09000015,Standard Class,Pacific Asia,10,5,59.99000168,1,10.0,0.2,0,0,1,0.218,2,1,1,2016,2026-05-15,2016-01-25,2016-01-30,0.0,0.0,0.0,Apparel,High Value-Small Number
1,26714,957,4399,Consumer,299.980011,1,-63.13999939,Standard Class,Pacific Asia,10,5,179.98500633999998,2,10.0,0.23333333333333334,0,0,0,-0.21,2,1,1,2016,2026-05-15,2016-01-25,2016-01-30,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,26714,1073,4399,Consumer,199.9900055,1,39.20000076,Standard Class,Pacific Asia,10,5,186.6533393933333,3,10.0,0.26666666666666666,0,0,1,0.196,2,1,1,2016,2026-05-15,2016-01-25,2016-01-30,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,53486,403,4399,Consumer,129.9900055,1,-14.36999989,Standard Class,LATAM,10,2,172.48750592,4,10.0,0.36666666666666664,0,0,0,-0.111,1,2,1,2017,2026-05-15,2017-02-19,2017-02-21,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,53486,627,4399,Consumer,39.99000168,1,16.35000038,Standard Class,LATAM,10,2,145.988005072,5,10.0,0.3333333333333333,0,0,1,0.409,1,2,1,2017,2026-05-15,2017-02-19,2017-02-21,0.0,0.0,0.0,Golf,Small Value-Large Number
1,59384,19,4399,Consumer,124.9899979,1,9.090000153,Standard Class,LATAM,10,5,142.48833721,6,10.0,0.3333333333333333,0,0,1,0.073,3,5,2,2017,2026-05-15,2017-05-16,2017-05-21,0.0,0.0,0.0,Fitness,Small Value-Large Number
1,59384,365,4399,Consumer,179.9700012,3,39.31000137,Standard Class,LATAM,10,5,147.84286063714285,7,10.0,0.36666666666666664,0,0,1,0.218,3,5,2,2017,2026-05-15,2017-05-16,2017-05-21,0.0,0.0,0.0,Apparel,High Value-Small Number
1,59384,502,4399,Consumer,200.0,4,79.54000092,Standard Class,LATAM,10,5,154.3625030575,8,10.0,0.4,0,0,1,0.398,3,5,2,2017,2026-05-15,2017-05-16,2017-05-21,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,7542,365,4400,Corporate,239.9600067,4,108.8499985,Standard Class,LATAM,10,3,239.9600067,1,10.0,0.3333333333333333,0,0,1,0.454,3,4,2,2015,2026-05-15,2015-04-21,2015-04-24,0.0,0.0,0.0,Apparel,High Value-Small Number
0,7542,403,4400,Corporate,129.9900055,1,42.40999985,Standard Class,LATAM,10,3,184.9750061,2,10.0,0.3333333333333333,0,0,1,0.326,3,4,2,2015,2026-05-15,2015-04-21,2015-04-24,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,7542,957,4400,Corporate,299.980011,1,138.1699982,Standard Class,LATAM,10,3,223.31000773333335,3,10.0,0.3,0,0,1,0.461,3,4,2,2015,2026-05-15,2015-04-21,2015-04-24,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,68453,203,4400,Corporate,399.9899902,1,-636.9799805,Second Class,Europe,10,4,267.48000335,4,10.0,0.5666666666666667,1,0,0,-1.592,3,9,3,2017,2026-05-15,2017-09-26,2017-09-30,0.0,0.0,0.0,Footwear,Small Value-Large Number
1,68453,365,4400,Corporate,239.9600067,4,77.75,Second Class,Europe,10,4,261.97600402,5,10.0,0.5666666666666667,0,0,1,0.324,3,9,3,2017,2026-05-15,2017-09-26,2017-09-30,0.0,0.0,0.0,Apparel,High Value-Small Number
1,68453,957,4400,Corporate,299.980011,1,112.3099976,Second Class,Europe,10,4,268.3100051833333,6,10.0,0.5666666666666667,0,0,1,0.374,3,9,3,2017,2026-05-15,2017-09-26,2017-09-30,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,68453,1014,4400,Corporate,199.9199982,4,-2.640000105,Second Class,Europe,10,4,258.5400041857143,7,10.0,0.5666666666666667,0,0,0,-0.013,3,9,3,2017,2026-05-15,2017-09-26,2017-09-30,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,68453,1073,4400,Corporate,199.9900055,1,51.95999908,Second Class,Europe,10,4,251.22125435,8,10.0,0.5666666666666667,0,0,1,0.26,3,9,3,2017,2026-05-15,2017-09-26,2017-09-30,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,9913,172,4402,Corporate,90.0,3,22.28000069,Standard Class,LATAM,10,4,90.0,1,10.0,0.36666666666666664,0,0,1,0.248,2,5,2,2015,2026-05-15,2015-05-25,2015-05-29,0.0,0.0,0.0,Footwear,Small Value-Large Number
1,36435,403,4403,Corporate,129.9900055,1,56.77999878,Standard Class,USCA,10,6,129.9900055,1,10.0,0.36666666666666664,0,0,1,0.437,4,6,2,2016,2026-05-15,2016-06-15,2016-06-21,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
1,36435,502,4403,Corporate,200.0,4,-2.549999952,Standard Class,USCA,10,6,164.99500275,2,10.0,0.4,0,0,0,-0.013,4,6,2,2016,2026-05-15,2016-06-15,2016-06-21,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,36435,1014,4403,Corporate,149.9400024,3,37.65000153,Standard Class,USCA,10,6,159.9766693,3,10.0,0.43333333333333335,0,0,1,0.251,4,6,2,2016,2026-05-15,2016-06-15,2016-06-21,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
